Heading,Link,Summary,Date
"DU admission: Over 80,000 applications received online",http://economictimes.indiatimes.com/industry/services/education/du-admission-over-80000-applications-received-online/articleshow/47475092.cms,"""The total number of applicants who registered online till 5.30 PM today is 81,055, of which 30,829 have made payments,"" said Malay Neerav.","May 29, 2015, 10:53 PM IST"
CBSE to introduce Financial Market Management course,http://economictimes.indiatimes.com/industry/services/education/cbse-to-introduce-financial-market-management-course/articleshow/47489185.cms,CBSE has decided to introduce Financial Market Management (FMM) vocational course for class IX and X in collaboration with the National Stock Exchange.,"May 31, 2015, 12:41 PM IST"
Over 100 universities allowed by UGC to offer ODL programmes,http://economictimes.indiatimes.com/industry/services/education/over-100-universities-allowed-by-ugc-to-offer-odl-programmes/articleshow/47505027.cms,The UGC had accorded recognition to the universities and institutions for offering programmes through ODL mode upto the current academic session 2014-15.,"Jun 1, 2015, 10:20 PM IST"
DU admission: Over 1 lakh register online for UG courses,http://economictimes.indiatimes.com/industry/services/education/du-admission-over-1-lakh-register-online-for-ug-courses/articleshow/47482811.cms,Online registration process will continue till June 15 while offline forms will be accepted at the nine registration centres (colleges) from June 5 to June 15.,"May 30, 2015, 06:53 PM IST"
Scored low in exams? Some life lessons from a 76 percenter,http://economictimes.indiatimes.com/industry/services/education/scored-low-in-exams-some-life-lessons-from-a-76-percenter/articleshow/47487522.cms,"In the noise of high scorers, we often forget the lakhs of students who score in the fifties, sixties and seventies. We brand them mediocre.","May 31, 2015, 10:28 AM IST"
Delhi University to use Community Radio to reach out to admission seekers,http://economictimes.indiatimes.com/industry/services/education/delhi-university-to-use-community-radio-to-reach-out-to-admission-seekers/articleshow/47501910.cms,"Delhi University's Community Radio (DU CR), which started operating in 2007, is available on the frequency 90.4 MHz and has a radius of 10-km.","Jun 1, 2015, 06:02 PM IST"
"After IIT Madras ban, Ambedkar-Periyar study circle spreads to other campuses",http://economictimes.indiatimes.com/industry/services/education/after-iit-madras-ban-ambedkar-periyar-study-circle-spreads-to-other-campuses/articleshow/47501675.cms,Ban on Ambedkar Periyar Study Circle by Indian Institute of Technology (IIT) Madras has sparked protests across other IITs and educational institutes.,"Jun 1, 2015, 05:43 PM IST"
76.75 per cent students clear plus two examinations in Odisha,http://economictimes.indiatimes.com/industry/services/education/76-75-per-cent-students-clear-plus-two-examinations-in-odisha/articleshow/47500088.cms,"The male and female percentage in Arts is 70.16 and 81.49 while in Science and Commerce, the ratio is 78.51 and 83.23 and 66.80 and 75.76 respectively.","Jun 1, 2015, 03:54 PM IST"
Forest academy at Chandrapur to be operational within a year: Forest Minister Sudhir Mungantiwar,http://economictimes.indiatimes.com/industry/services/education/forest-academy-at-chandrapur-to-be-operational-within-a-year-forest-minister-sudhir-mungantiwar/articleshow/47443041.cms,"The new forest academy being set up in Maharashtra's Chandrapur district will be operational in a year's time, State Forest Minister Sudhir Mungantiwar said","May 27, 2015, 03:48 PM IST"
L N Mithila University to introduce sanitation in curriculum,http://economictimes.indiatimes.com/industry/services/education/l-n-mithila-university-to-introduce-sanitation-in-curriculum/articleshow/47442568.cms,"Considering importance of sanitation, Bihar's L N Mithila University has said it would include the subject in its curriculum.","May 27, 2015, 03:20 PM IST"
"CBSE announces Class X results, girls outshine boys",http://economictimes.indiatimes.com/industry/services/education/cbse-announces-class-x-results-girls-outshine-boys/articleshow/47458168.cms,"Girls once again outperformed boys in the Central Board of Secondary Education  Class X results today, which recorded a pass percentage of 97.32.","May 28, 2015, 05:45 PM IST"
CBSE Class 10 results to be out on Thursday,http://economictimes.indiatimes.com/industry/services/education/cbse-class-10-results-to-be-out-on-thursday/articleshow/47454104.cms,"According to a CBSE circular, a total of 13,73,853 students were enrolled for the Class 10 board examination.","May 28, 2015, 12:16 PM IST"
Smriti Irani rejects Anil Kakodkar's view on IIT directors' selection,http://economictimes.indiatimes.com/industry/services/education/smriti-irani-rejects-anil-kakodkars-view-on-iit-directors-selection/articleshow/47448739.cms,HRD Minister Smriti Irani today rejected the views of nuclear scientist Anil Kakodkar on the selection process of directors of the IITs.,"May 27, 2015, 10:47 PM IST"
Lucknow medical universities a hub for Munnabhais; UP STF busts racket providing solved question papers,http://economictimes.indiatimes.com/industry/services/education/lucknow-medical-universities-a-hub-for-munnabhais-up-stf-busts-racket-providing-solved-question-papers/articleshow/47452661.cms,"In October 2014, an FIR was registered against two KGMU teachers and other staff members  for allegedly running an admission racket.","May 28, 2015, 10:24 AM IST"
NSE signs MoU with Ganpat University for degree courses,http://economictimes.indiatimes.com/industry/services/education/nse-signs-mou-with-ganpat-university-for-degree-courses/articleshow/47456242.cms,"The NSE has signed an MOU with Ganpat University, Gujarat for offering degree level programs to meet the requirement of skilled professionals.","May 28, 2015, 03:11 PM IST"
Delhi University shelves stream-wise cut offs for undergraduate courses,http://economictimes.indiatimes.com/industry/services/education/delhi-university-shelves-stream-wise-cut-offs-for-undergraduate-courses/articleshow/47445868.cms,"Stream-wise cut offs for admission to DU's undergraduate courses will be a history now, with the varsity deciding to make the enrolment process uniform.","May 27, 2015, 07:28 PM IST"
'CBSE students to get certificates in digital format as well',http://economictimes.indiatimes.com/industry/services/education/cbse-students-to-get-certificates-in-digital-format-as-well/articleshow/47444624.cms,"CBSE is likely to start issuing mark sheets and certificates in digital format as well along with hard copies which can be stored by students in their digital lockers, according to a top official in the IT Ministry.","May 27, 2015, 05:42 PM IST"
"DU admission: Over 37,000 register on day one",http://economictimes.indiatimes.com/industry/services/education/du-admission-over-37000-register-on-day-one/articleshow/47459153.cms,"A total of 37,850 students registered online for admission to Delhi University's undergraduate courses on the first day of the application process.","May 28, 2015, 06:52 PM IST"
"653 districts to be identified for ITIs, engineering colleges: Kalraj Mishra",http://economictimes.indiatimes.com/industry/services/education/653-districts-to-be-identified-for-itis-engineering-colleges-kalraj-mishra/articleshow/47392530.cms,He also stressed the importance of innovation and said that research and development were key factors to develop industry in order to remove regional imbalance.,"May 23, 2015, 04:22 AM IST"
DU admissions: Aspirants confused about best-four policy,http://economictimes.indiatimes.com/industry/services/education/du-admissions-aspirants-confused-about-best-four-policy/articleshow/47373377.cms,"""The trials for Extra Curricular Activities (ECA) quota admissions will also be centralised or if they will be conducted separately at colleges?""","May 21, 2015, 06:43 PM IST"
Two institutes transfered to Skill Development Ministry,http://economictimes.indiatimes.com/industry/services/education/two-institutes-transfered-to-skill-development-ministry/articleshow/47389197.cms,"Also, it is coordinating efforts of all concerned stakeholders as more than 20 ministries and departments run 70 plus schemes for skill development.","May 22, 2015, 09:59 PM IST"
Delhi University yet to get UGC instructions regarding CBCS implementation,http://economictimes.indiatimes.com/industry/services/education/delhi-university-yet-to-get-ugc-instructions-regarding-cbcs-implementation/articleshow/47405329.cms,"While UGC has already asked all central universities to implement the CBCS from the upcoming academic session, DU is awaiting instructions from the Commission.","May 24, 2015, 04:22 PM IST"
"Smriti Irani discusses recognition of degrees, education consortium in China",http://economictimes.indiatimes.com/industry/services/education/smriti-irani-discusses-recognition-of-degrees-education-consortium-in-china/articleshow/47405586.cms,Irani arrived in the eastern Chinese city of Qingdao on May 22 to take part in the 'International Conference on ICT and Post-2015 Education'.,"May 24, 2015, 04:56 PM IST"
Online filing of applications for UPSC exam begins,http://economictimes.indiatimes.com/industry/services/education/online-filing-of-applications-for-upsc-exam-begins/articleshow/47402894.cms,"This time the candidates will have the option to choose either the civil services or the Indian Forest Service or both, the UPSC has said.","May 24, 2015, 10:06 AM IST"
"NDA's education policy: RSS' Dinanath Batra bats for autonomy, IES",http://economictimes.indiatimes.com/industry/services/education/ndas-education-policy-rss-dinanath-batra-bats-for-autonomy-ies/articleshow/47386517.cms,The HRD Ministry headed by Smriti Irani is expected to unveil its new education policy in December this year.,"May 22, 2015, 06:12 PM IST"
CBSE gets legal notice from SSS as private schools shun 3-language formula,http://economictimes.indiatimes.com/industry/services/education/cbse-gets-legal-notice-from-sss-as-private-schools-shun-3-language-formula/articleshow/47410037.cms,"But students in many private schools continue to learn Spanish, French, German as the third language in classes VI, VII and VIII.","May 25, 2015, 04:00 AM IST"
