Heading,Link,Summary,Date
Reliance MediaWorks completes 400th film,http://economictimes.indiatimes.com/industry/media/entertainment/reliance-mediaworks-completes-400th-film/articleshow/32243791.cms,,"Mar 18, 2014, 04:57 PM IST"
Take action against Zee News: EC tells NBA,http://economictimes.indiatimes.com/industry/media/entertainment/take-action-against-zee-news-ec-tells-nba/articleshow/32379094.cms,,"Mar 21, 2014, 04:00 AM IST"
Cinépolis may invest Rs 800 crore in Indian operation by 2017,http://economictimes.indiatimes.com/industry/media/entertainment/cinpolis-may-invest-rs-800-crore-in-indian-operation-by-2017/articleshow/31722502.cms,,"Mar 9, 2014, 12:14 PM IST"
What The Lunchbox's worldwide success can teach Indian filmmakers,http://economictimes.indiatimes.com/industry/media/entertainment/what-the-lunchboxs-worldwide-success-can-teach-indian-filmmakers/articleshow/32089375.cms,,"Mar 16, 2014, 03:50 AM IST"
"In-cinema advertisements, food business emerge as ticket to growth for multiplexes like PVR",http://economictimes.indiatimes.com/industry/media/entertainment/in-cinema-advertisements-food-business-emerge-as-ticket-to-growth-for-multiplexes-like-pvr/articleshow/33197624.cms,,"Apr 4, 2014, 04:00 AM IST"
"Reena Wadhwa, Callista Capital pick 49.9% in studio Abundantia",http://economictimes.indiatimes.com/industry/media/entertainment/reena-wadhwa-callista-capital-pick-49-9-in-studio-abundantia/articleshow/32320153.cms,,"Mar 20, 2014, 04:00 AM IST"
"Media, Entertainment industry to grow at 14.2%",http://economictimes.indiatimes.com/industry/media/entertainment/media-entertainment-industry-to-grow-at-14-2/articleshow/31897045.cms,,"Mar 12, 2014, 04:40 PM IST"
DreamWorks Animation hints at another 'Shrek' movie,http://economictimes.indiatimes.com/industry/media/entertainment/dreamworks-animation-hints-at-another-shrek-movie/articleshow/31099914.cms,,"Feb 27, 2014, 02:29 PM IST"
"Govt approves proposals worth Rs 3,500 crore for AIR, Doordarshan",http://economictimes.indiatimes.com/industry/media/entertainment/govt-approves-proposals-worth-rs-3500-crore-for-air-doordarshan/articleshow/31170881.cms,,"Feb 28, 2014, 04:15 PM IST"
"Digital cinema makes subtitling cheaper, producers eye wider audience",http://economictimes.indiatimes.com/industry/media/entertainment/digital-cinema-makes-subtitling-cheaper-producers-eye-wider-audience/articleshow/30699852.cms,,"Feb 20, 2014, 04:55 AM IST"
Global digital music market to top $9 billion in 2014,http://economictimes.indiatimes.com/industry/media/entertainment/global-digital-music-market-to-top-9-billion-in-2014/articleshow/31270284.cms,,"Mar 2, 2014, 12:43 PM IST"
"India, Canada ink audio-visual co-production agreement",http://economictimes.indiatimes.com/industry/media/entertainment/india-canada-ink-audio-visual-co-production-agreement/articleshow/30948488.cms,,"Feb 24, 2014, 04:57 PM IST"
Star Gold acquires nine big films for Rs 180 crore,http://economictimes.indiatimes.com/industry/media/entertainment/star-gold-acquires-nine-big-films-for-rs-180-crore/articleshow/31271911.cms,,"Mar 2, 2014, 01:13 PM IST"
Pepsi moves Delhi High Court against movie Youngistaan on trademark violation,http://economictimes.indiatimes.com/industry/media/entertainment/pepsi-moves-delhi-high-court-against-movie-youngistaan-on-trademark-violation/articleshow/30736244.cms,,"Feb 20, 2014, 06:32 PM IST"
"Indian media more focussed on Bollywood, cricket: Sam Pitroda",http://economictimes.indiatimes.com/industry/media/entertainment/indian-media-more-focussed-on-bollywood-cricket-sam-pitroda/articleshow/30996215.cms,,"Feb 25, 2014, 04:50 PM IST"
Hindustan Unilever runs Bihar’s most popular radio on mobile phones,http://economictimes.indiatimes.com/industry/media/entertainment/hindustan-unilever-runs-bihars-most-popular-radio-on-mobile-phones/articleshow/31361073.cms,,"Mar 4, 2014, 04:00 AM IST"
Supreme Court upholds Competition Commission of India order to penalise film bodies,http://economictimes.indiatimes.com/industry/media/entertainment/supreme-court-upholds-competition-commission-of-india-order-to-penalise-film-bodies/articleshow/31300950.cms,,"Mar 3, 2014, 03:30 AM IST"
Indian Film Festival of Melbourne to begin from May 1,http://economictimes.indiatimes.com/industry/media/entertainment/indian-film-festival-of-melbourne-to-begin-from-may-1/articleshow/29985769.cms,,"Feb 7, 2014, 12:10 PM IST"
"Intervals make Indian films lose their tightness: Sabrina Dhawan, writer of Monsoon Wedding",http://economictimes.indiatimes.com/industry/media/entertainment/intervals-make-indian-films-lose-their-tightness-sabrina-dhawan-writer-of-monsoon-wedding/articleshow/29365405.cms,,"Jan 26, 2014, 06:03 AM IST"
Film inspired by Narendra Modi neither funded nor propaganda: Director,http://economictimes.indiatimes.com/industry/media/entertainment/film-inspired-by-narendra-modi-neither-funded-nor-propaganda-director/articleshow/29544832.cms,,"Jan 29, 2014, 12:57 PM IST"
"Aamir Khan, Katrina Kaif tops Times Celebex list",http://economictimes.indiatimes.com/industry/media/entertainment/aamir-khan-katrina-kaif-tops-times-celebex-list/articleshow/29627942.cms,,"Jan 31, 2014, 04:02 AM IST"
"Facing competition, Maharashtra has big plans for Film City",http://economictimes.indiatimes.com/industry/media/entertainment/facing-competition-maharashtra-has-big-plans-for-film-city/articleshow/29756115.cms,,"Feb 2, 2014, 10:29 AM IST"
"Doordarshan to telecast Republic Day ceremony on HD channel, Youtube",http://economictimes.indiatimes.com/industry/media/entertainment/doordarshan-to-telecast-republic-day-ceremony-on-hd-channel-youtube/articleshow/29362618.cms,,"Jan 25, 2014, 06:58 PM IST"
Adopt DTH as DD's primary mode of telecasting content: Panel,http://economictimes.indiatimes.com/industry/media/entertainment/adopt-dth-as-dds-primary-mode-of-telecasting-content-panel/articleshow/29394395.cms,,"Jan 26, 2014, 10:40 AM IST"
Bollywood's fresh plot for success: Rakes in moolah with dubbed versions of big-ticket flicks,http://economictimes.indiatimes.com/industry/media/entertainment/bollywoods-fresh-plot-for-success-rakes-in-moolah-with-dubbed-versions-of-big-ticket-flicks/articleshow/29833343.cms,,"Feb 4, 2014, 04:10 AM IST"
Doordarshan's live streaming of Republic Day gets good response,http://economictimes.indiatimes.com/industry/media/entertainment/doordarshans-live-streaming-of-republic-day-gets-good-response/articleshow/29399528.cms,,"Jan 26, 2014, 12:53 PM IST"
PepsiCo to pour up to 50 crore into MTV Indies,http://economictimes.indiatimes.com/industry/media/entertainment/pepsico-to-pour-up-to-50-crore-into-mtv-indies/articleshow/29984430.cms,,"Feb 7, 2014, 11:46 AM IST"
Don't think myself as number one actress: Deepika Padukone,http://economictimes.indiatimes.com/industry/media/entertainment/dont-think-myself-as-number-one-actress-deepika-padukone/articleshow/28895013.cms,,"Jan 16, 2014, 05:53 PM IST"
UP government grants Rs 1 crore aid to 'Dedh Ishqiya',http://economictimes.indiatimes.com/industry/media/entertainment/up-government-grants-rs-1-crore-aid-to-dedh-ishqiya/articleshow/28592647.cms,,"Jan 9, 2014, 03:23 PM IST"
"Deepika Padukone, Farhan Akhtar bag best actors at 20th Screen Awards",http://economictimes.indiatimes.com/industry/media/entertainment/deepika-padukone-farhan-akhtar-bag-best-actors-at-20th-screen-awards/articleshow/28848651.cms,,"Jan 15, 2014, 09:25 PM IST"
Movie Review: Dedh Ishqiya,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-dedh-ishqiya/articleshow/28671676.cms,,"Jan 11, 2014, 12:12 PM IST"
"Classic tales a hit on TV channels; Mahabharata, Mahadev & Jodha Akbar are still crowd-pullers",http://economictimes.indiatimes.com/industry/media/entertainment/classic-tales-a-hit-on-tv-channels-mahabharata-mahadev-jodha-akbar-are-still-crowd-pullers/articleshow/28731990.cms,,"Jan 13, 2014, 10:51 AM IST"
'Dedh Ishqiya' 1.30 am show running housefull in Pakistan: Distributor,http://economictimes.indiatimes.com/industry/media/entertainment/dedh-ishqiya-1-30-am-show-running-housefull-in-pakistan-distributor/articleshow/28747698.cms,,"Jan 13, 2014, 08:33 PM IST"
Indian mythology serials still a hit on TV,http://economictimes.indiatimes.com/industry/media/entertainment/indian-mythology-serials-still-a-hit-on-tv/articleshow/28653836.cms,,"Jan 11, 2014, 04:00 AM IST"
Government considering setting guidelines for TV rating agencies,http://economictimes.indiatimes.com/industry/media/entertainment/government-considering-setting-guidelines-for-tv-rating-agencies/articleshow/28560290.cms,,"Jan 8, 2014, 07:59 PM IST"
"Problem of plenty: Despite fresh ideas & new artists, Malayalam film industry suffers Rs 150 crore loss",http://economictimes.indiatimes.com/industry/media/entertainment/problem-of-plenty-despite-fresh-ideas-new-artists-malayalam-film-industry-suffers-rs-150-crore-loss/articleshow/29019120.cms,,"Jan 19, 2014, 04:00 AM IST"
Esha Media bags contract from Canadian broadcaster,http://economictimes.indiatimes.com/industry/media/entertainment/esha-media-bags-contract-from-canadian-broadcaster/articleshow/28796138.cms,,"Jan 14, 2014, 07:22 PM IST"
Can 2014 see rise of new talent in Bollywood beyond Shah Rukh Khan and Aamir Khan?,http://economictimes.indiatimes.com/industry/media/entertainment/can-2014-see-rise-of-new-talent-in-bollywood-beyond-shah-rukh-khan-and-aamir-khan/articleshow/28156647.cms,,"Dec 31, 2013, 02:59 AM IST"
Maha Govt's 'Saptarang 2014' musical extravaganza from January 3,http://economictimes.indiatimes.com/industry/media/entertainment/maha-govts-saptarang-2014-musical-extravaganza-from-january-3/articleshow/28178615.cms,,"Dec 31, 2013, 12:11 PM IST"
Mr Joe B Carvahlo: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/mr-joe-b-carvahlo-movie-review/articleshow/28335047.cms,,"Jan 3, 2014, 02:51 PM IST"
"Corporates join Tollywood bandwagon, Bengali film budgets rise to about 5-6 times",http://economictimes.indiatimes.com/industry/media/entertainment/corporates-join-tollywood-bandwagon-bengali-film-budgets-rise-to-about-5-6-times/articleshow/28255997.cms,,"Jan 2, 2014, 05:54 AM IST"
Ramesh Sippy moves Supreme Court to stay release of Sholay's 3D version,http://economictimes.indiatimes.com/industry/media/entertainment/ramesh-sippy-moves-supreme-court-to-stay-release-of-sholays-3d-version/articleshow/28294601.cms,,"Jan 2, 2014, 07:57 PM IST"
2013: When film industry lost many of its stalwarts,http://economictimes.indiatimes.com/industry/media/entertainment/2013-when-film-industry-lost-many-of-its-stalwarts/articleshow/28179800.cms,,"Dec 31, 2013, 12:35 PM IST"
SRK surprises fans with personalised 'Happy New Year' poster,http://economictimes.indiatimes.com/industry/media/entertainment/srk-surprises-fans-with-personalised-happy-new-year-poster/articleshow/28289138.cms,,"Jan 2, 2014, 05:07 PM IST"
Cases against actors dominated legal scene in Maharashtra,http://economictimes.indiatimes.com/industry/media/entertainment/cases-against-actors-dominated-legal-scene-in-maharashtra/articleshow/28176419.cms,,"Dec 31, 2013, 11:23 AM IST"
"Resolutions 2014: Bollywood celebrities aspire to stay fit, change lifestyle",http://economictimes.indiatimes.com/industry/media/entertainment/resolutions-2014-bollywood-celebrities-aspire-to-stay-fit-change-lifestyle/articleshow/28194522.cms,,"Dec 31, 2013, 06:35 PM IST"
"After crossing Rs 200 crore, 'Dhoom 3' races for Rs 300 crore mark",http://economictimes.indiatimes.com/industry/media/entertainment/after-crossing-rs-200-crore-dhoom-3-races-for-rs-300-crore-mark/articleshow/28111503.cms,,"Dec 29, 2013, 08:12 PM IST"
Small budget films triumph as Rs 100 crore club finds new members in 2013,http://economictimes.indiatimes.com/industry/media/entertainment/small-budget-films-triumph-as-rs-100-crore-club-finds-new-members-in-2013/articleshow/27848920.cms,,"Dec 24, 2013, 02:46 PM IST"
Amitabh Bachchan congratulates son Abhishek Bachchan on 'Dhoom 3' success,http://economictimes.indiatimes.com/industry/media/entertainment/amitabh-bachchan-congratulates-son-abhishek-bachchan-on-dhoom-3-success/articleshow/27844769.cms,,"Dec 24, 2013, 01:32 PM IST"
2013: Year of biopics in cinema,http://economictimes.indiatimes.com/industry/media/entertainment/2013-year-of-biopics-in-cinema/articleshow/27962555.cms,,"Dec 26, 2013, 01:16 PM IST"
Affection to defection: No room for run-of-the-mill TV shows in 2013,http://economictimes.indiatimes.com/industry/media/entertainment/affection-to-defection-no-room-for-run-of-the-mill-tv-shows-in-2013/articleshow/27958611.cms,,"Dec 26, 2013, 12:13 PM IST"
"2013: Suicide, surrogacy kept controversy alive in Bollywood",http://economictimes.indiatimes.com/industry/media/entertainment/2013-suicide-surrogacy-kept-controversy-alive-in-bollywood/articleshow/27750318.cms,,"Dec 22, 2013, 02:46 PM IST"
'Dhoom 3' breaks box office records in Pakistan,http://economictimes.indiatimes.com/industry/media/entertainment/dhoom-3-breaks-box-office-records-in-pakistan/articleshow/27900168.cms,,"Dec 25, 2013, 12:19 PM IST"
2013: When  newcomers pulled it off in their debut films,http://economictimes.indiatimes.com/industry/media/entertainment/2013-when-newcomers-pulled-it-off-in-their-debut-films/articleshow/27908229.cms,,"Dec 25, 2013, 02:36 PM IST"
"Vivek Oberoi offered younger Narendra Modi role, but yet to decide",http://economictimes.indiatimes.com/industry/media/entertainment/vivek-oberoi-offered-younger-narendra-modi-role-but-yet-to-decide/articleshow/27804388.cms,,"Dec 23, 2013, 09:15 PM IST"
Hindi films suffering from dearth of talent: Bedabrata Pain,http://economictimes.indiatimes.com/industry/media/entertainment/hindi-films-suffering-from-dearth-of-talent-bedabrata-pain/articleshow/27841484.cms,,"Dec 24, 2013, 12:37 PM IST"
"Could not comprehend MF Hussain's 'Gaja Gamini', says Naseeruddin Shah",http://economictimes.indiatimes.com/industry/media/entertainment/could-not-comprehend-mf-hussains-gaja-gamini-says-naseeruddin-shah/articleshow/27841218.cms,,"Dec 24, 2013, 12:33 PM IST"
Sony announces Spider-Man spin-off films,http://economictimes.indiatimes.com/industry/media/entertainment/sony-announces-spider-man-spin-off-films/articleshow/27303463.cms,,"Dec 13, 2013, 05:47 PM IST"
Disney India to co-produce 'Khubsoorat' with Anil Kapoor and daughter Rhea,http://economictimes.indiatimes.com/industry/media/entertainment/disney-india-to-co-produce-khubsoorat-with-anil-kapoor-and-daughter-rhea/articleshow/27127827.cms,,"Dec 9, 2013, 02:59 PM IST"
Movie Review: R… Rajkumar,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-r-rajkumar/articleshow/26946361.cms,,"Dec 6, 2013, 11:00 AM IST"
Fund created to produce India-centric films in Australia,http://economictimes.indiatimes.com/industry/media/entertainment/fund-created-to-produce-india-centric-films-in-australia/articleshow/26950664.cms,,"Dec 6, 2013, 12:30 PM IST"
Big B not playing Pakistani lawyer in Sarabjit's biopic: Subhash Ghai,http://economictimes.indiatimes.com/industry/media/entertainment/big-b-not-playing-pakistani-lawyer-in-sarabjits-biopic-subhash-ghai/articleshow/27477905.cms,,"Dec 16, 2013, 05:24 PM IST"
"Sippys to woo Indians with Sholay cafe, merchandise",http://economictimes.indiatimes.com/industry/media/entertainment/sippys-to-woo-indians-with-sholay-cafe-merchandise/articleshow/27199820.cms,,"Dec 11, 2013, 04:00 AM IST"
ZenithOptimedia to launch a new global network Project Blue,http://economictimes.indiatimes.com/industry/media/entertainment/zenithoptimedia-to-launch-a-new-global-network-project-blue/articleshow/27326148.cms,,"Dec 14, 2013, 06:34 AM IST"
